,Trial 1,Trial 2,Trial 3,Triton Trial 1,Triton Trial 2,Triton Trial 3
Time,Intensity,Intensity,Intensity,Intensity,Intensity,Intensity
241,49.694333,23.993666,22.277,8.099665,12.537666,6.757
242,49.477,23.948333,22.219333,8.061999,12.509,6.747666
243,49.43,23.927,22.177333,8.036,12.500666,6.734333
244,49.292666,23.861,22.137,8.032333,12.419,6.731
245,49.121666,23.763333,22.089333,8.036333,12.396,6.719
246,48.905333,23.694666,21.99,8.029666,12.365,6.715333
247,48.800333,23.646,21.927333,8.022665,12.331666,6.694
248,48.735333,23.650333,21.886,8.016666,12.292333,6.693333
249,48.647,23.56,21.870666,8.039999,12.234,6.709
250,48.493,23.523333,21.798,8.056998,12.199666,6.733333
251,48.399333,23.445333,21.752,8.078999,12.165333,6.741666
252,48.216666,23.350333,21.716333,8.017333,12.146,6.726666
253,48.112666,23.294333,21.679666,7.992666,12.146666,6.690666
254,47.977999,23.206,21.594,7.937666,12.111666,6.652666
255,47.866666,23.191333,21.507333,7.935666,12.086,6.645666
256,47.718,23.149,21.478666,7.945666,12.033666,6.665
257,47.574666,23.114,21.486666,7.954999,12.002666,6.688666
258,47.455,23.032666,21.445,7.992666,11.981333,6.681666
259,47.345666,22.949333,21.374666,7.995333,11.970666,6.666666
260,47.294,22.925,21.278333,8.023666,11.973333,6.667999
261,47.279333,22.924666,21.245333,8.016,11.971,6.682
262,47.249666,22.9,21.216666,7.983,11.941,6.688666
263,47.131666,22.844666,21.155666,7.933666,11.886666,6.678333
264,46.956,22.774333,21.067666,7.900333,11.849666,6.666333
265,46.737333,22.728,20.997,7.886666,11.852333,6.674333
266,46.540666,22.716666,20.977666,7.883,11.850666,6.694
267,46.462333,22.689,20.967666,7.896666,11.817333,6.699
268,46.466333,22.626666,20.952333,7.917,11.783,6.681
269,46.456,22.571,20.941666,7.931333,11.764333,6.653
270,46.325333,22.520333,20.871333,7.933666,11.740666,6.638
271,46.153,22.477,20.815,7.948,11.705666,6.637
272,46.053333,22.408,20.749333,7.954333,11.670333,6.641666
273,45.917666,22.398666,20.677666,7.946666,11.627,6.680666
274,45.709333,22.318333,20.551666,7.927666,11.606666,6.690666
275,45.544666,22.293666,20.441333,7.917999,11.594,6.693
276,45.439,22.240333,20.431,7.928333,11.594333,6.651333
277,45.470333,22.23,20.422,7.917,11.579333,6.629666
278,45.454666,22.145,20.399666,7.931333,11.577333,6.622999
279,45.386666,22.097666,20.343,7.916666,11.576,6.624333
280,45.227666,22.034333,20.288,7.892333,11.580333,6.640666
281,45.003,22.036666,20.242333,7.881666,11.529333,6.641666
282,44.834333,21.931,20.199666,7.888333,11.520666,6.641333
283,44.730333,21.920666,20.202666,7.932333,11.451666,6.619333
284,44.660333,21.909333,20.154,7.937333,11.419,6.602333
285,44.590333,21.917333,20.111666,7.937666,11.377,6.586
286,44.480999,21.824333,20.048,7.892666,11.368666,6.583666
287,44.329333,21.729333,20.025333,7.855333,11.361666,6.584333
288,44.256666,21.693,20.040333,7.819,11.317666,6.584333
289,44.223666,21.710333,20.041333,7.810333,11.274666,6.579
290,44.288333,21.681666,20.039333,7.81,11.213666,6.581333
291,44.194666,21.609,19.987,7.820333,11.187666,6.604333
292,44.043333,21.546,19.949333,7.832,11.172666,6.631666
293,43.905666,21.501333,19.884,7.830666,11.164666,6.649
294,43.887666,21.489666,19.837666,7.818333,11.140333,6.646
295,43.877333,21.474666,19.833333,7.791,11.132666,6.632
296,43.779,21.429666,19.836333,7.765666,11.136,6.615333
297,43.622666,21.366333,19.82,7.783666,11.106,6.597333
298,43.483999,21.306333,19.781333,7.826666,11.069,6.594
299,43.411666,21.284,19.734333,7.835333,11.054333,6.605
300,43.323,21.275666,19.683,7.814,11.040666,6.600666
301,43.235666,21.206666,19.641666,7.799333,11.017666,6.590666
302,43.122,21.148333,19.622666,7.819333,10.969333,6.576333
303,43.026333,21.113333,19.604333,7.787,10.948666,6.577
304,42.961,21.110333,19.566,7.757666,10.918,6.574
305,42.819666,21.071666,19.560333,7.758666,10.876,6.567
306,42.785666,21.000666,19.519666,7.798666,10.86,6.567666
307,42.666666,20.984666,19.456666,7.800666,10.87,6.568
308,42.675999,20.979333,19.421,7.791333,10.847,6.565666
309,42.535,20.972333,19.368,7.770333,10.791,6.545333
310,42.542333,20.840333,19.389666,7.768999,10.767,6.552666
311,42.458666,20.797,19.318333,7.760999,10.755333,6.546333
312,42.378666,20.725666,19.358333,7.768666,10.767333,6.566666
313,42.131333,20.761333,19.33,7.747,10.748,6.568
314,41.891,20.715666,19.322,7.762666,10.755,6.591
315,41.779666,20.718666,19.278,7.779,10.736,6.580666
316,41.787666,20.674666,19.238666,7.798666,10.711333,6.557666
317,41.824,20.582333,19.253,7.755333,10.684333,6.538333
318,41.831333,20.484666,19.197333,7.719,10.657,6.542666
319,41.758,20.458,19.177333,7.729666,10.648333,6.556666
320,41.666666,20.472333,19.142666,7.738333,10.653333,6.555333
321,41.550666,20.461333,19.164333,7.747,10.657,6.547
322,41.435666,20.417,19.159333,7.726,10.623666,6.529333
323,41.380666,20.392666,19.097333,7.718,10.593333,6.547333
324,41.336666,20.352,19.022333,7.726666,10.579,6.572333
325,41.319,20.300666,18.953,7.741666,10.57,6.590666
326,41.267666,20.269,18.926,7.752999,10.560333,6.578
327,41.192666,20.273,18.931666,7.736,10.542,6.561
328,41.102666,20.270333,18.925333,7.704,10.523,6.571333
329,40.983333,20.234333,18.889,7.673,10.507333,6.585666
330,40.880666,20.189666,18.832999,7.645333,10.493333,6.58
331,40.788999,20.163,18.797666,7.645,10.490333,6.562
332,40.724666,20.182,18.805333,7.637666,10.484666,6.558
333,40.665333,20.172333,18.804666,7.623666,10.483666,6.573333
334,40.622,20.175666,18.784666,7.625666,10.482666,6.576666
335,40.585666,20.125666,18.754666,7.628333,10.462,6.572333
336,40.508666,20.048666,18.743333,7.623333,10.451333,6.562
337,40.396333,19.930666,18.713333,7.618666,10.449,6.557666
338,40.300333,19.855666,18.659333,7.629,10.475333,6.537999
339,40.243666,19.884333,18.544,7.64,10.473666,6.545
340,40.172333,19.959,18.533,7.618666,10.433666,6.546666
341,40.037666,19.954666,18.500333,7.629,10.420666,6.575666
342,40.001333,19.891333,18.579333,7.630333,10.424666,6.562
343,39.994666,19.815666,18.556,7.635999,10.440333,6.59
344,40.009,19.787666,18.611,7.619333,10.418,6.569333
345,39.934333,19.815666,18.562666,7.639666,10.394,6.568666
346,39.848333,19.772,18.559333,7.637,10.393,6.546666
347,39.654666,19.725333,18.476333,7.628333,10.4,6.538666
348,39.488,19.685666,18.368333,7.607666,10.393,6.518333
349,39.335666,19.657,18.287333,7.611333,10.378333,6.511333
350,39.344666,19.633333,18.269333,7.595999,10.352666,6.518666
351,39.291999,19.545666,18.33,7.570333,10.339666,6.549666
352,39.218,19.532333,18.330333,7.566,10.336333,6.56
353,39.154333,19.561333,18.289666,7.580333,10.351,6.561
354,39.099,19.594333,18.24,7.615333,10.355333,6.546
355,39.061333,19.603333,18.245,7.630333,10.337666,6.540999
356,38.964,19.554666,18.266666,7.628333,10.311666,6.541333
357,38.903,19.514666,18.250333,7.617666,10.303333,6.542
358,38.899333,19.507,18.196666,7.607666,10.306666,6.54
359,38.9,19.511,18.147666,7.603999,10.299333,6.537666
360,38.887666,19.516333,18.138,7.601999,10.281333,6.537
361,38.822666,19.510333,18.132,7.608,10.260666,6.534
362,38.729666,19.499666,18.077666,7.621,10.241,6.536
363,38.628,19.457333,18.018666,7.618666,10.227333,6.548333
364,38.525666,19.371,17.995666,7.595999,10.219,6.555666
365,38.405666,19.289333,18.009,7.571333,10.221333,6.560666
366,38.374666,19.210666,18.009333,7.542333,10.225333,6.556
367,38.273333,19.193,17.948,7.522333,10.224666,6.535666
368,38.208666,19.186333,17.941666,7.529333,10.229,6.527333
369,38.051666,19.256666,17.94,7.560333,10.215,6.523333
370,38.047,19.268333,17.946,7.572,10.196666,6.528666
371,38.036333,19.286666,17.922333,7.569666,10.159333,6.528
372,38.058,19.228,17.890333,7.565,10.152,6.513333
373,38.03,19.171,17.874,7.581333,10.162,6.527333
374,37.935666,19.114,17.841,7.595666,10.169333,6.521
375,37.877999,19.074666,17.84,7.603666,10.191,6.528666
376,37.748,19.050666,17.833666,7.583333,10.179,6.514666
377,37.753666,19.013666,17.828,7.559333,10.165,6.501
378,37.6,19.026,17.775333,7.542,10.127,6.497999
379,37.605333,19.073666,17.728666,7.554333,10.112333,6.516
380,37.525,19.111666,17.686,7.569666,10.110333,6.546666
381,37.549,19.074666,17.683333,7.579,10.101666,6.559666
382,37.456666,18.990666,17.709,7.592666,10.09,6.553666
383,37.408,18.899,17.682666,7.581,10.083333,6.536333
384,37.324333,18.87,17.655333,7.571,10.082666,6.518666
385,37.264,18.889,17.641,7.563666,10.060666,6.507666
386,37.192666,18.932,17.659,7.571333,10.037,6.506666
387,37.085333,18.942,17.661333,7.568333,10.004666,6.510333
388,36.965666,18.895,17.619333,7.561999,9.996333,6.512666
389,36.865666,18.846333,17.579333,7.564333,9.997333,6.532
390,36.797333,18.836,17.589333,7.555,9.998666,6.567
391,36.753333,18.833666,17.616,7.532,10.002,6.585
392,36.703666,18.798333,17.592333,7.519333,9.988666,6.571
393,36.641333,18.754333,17.527,7.522,9.980333,6.534666
394,36.598333,18.755666,17.466333,7.525666,9.966333,6.506333
395,36.547666,18.761666,17.467666,7.516666,9.962333,6.506666
396,36.536333,18.737333,17.446,7.528666,9.961333,6.493666
397,36.425333,18.699666,17.460666,7.547333,9.966333,6.502
398,36.374666,18.649333,17.452666,7.563333,9.932,6.504
399,36.345666,18.644333,17.463,7.561999,9.917,6.524333
400,36.398333,18.557,17.420666,7.555999,9.877666,6.536333
401,36.34,18.609666,17.347,7.555999,9.851333,6.529333
402,36.236666,18.605666,17.318666,7.55,9.865666,6.527666
403,36.148999,18.691666,17.296666,7.573,9.843,6.529999
404,36.097,18.633666,17.332,7.567333,9.842,6.530666
405,36.122666,18.652666,17.324,7.581,9.790333,6.53
406,36.059666,18.658333,17.336333,7.543666,9.777333,6.491666
407,36.006666,18.607,17.311,7.526333,9.796333,6.459999
408,35.916333,18.556666,17.265,7.502666,9.791666,6.421666
409,35.814666,18.475333,17.223,7.520666,9.799666,6.429999
410,35.746666,18.504666,17.203333,7.544666,9.783999,6.459333
411,35.649333,18.447333,17.192333,7.543,9.789999,6.485666
412,35.641666,18.445,17.149,7.556666,9.818333,6.500333
413,35.59,18.399333,17.125,7.559333,9.824,6.509333
414,35.570333,18.411666,17.106,7.579999,9.795999,6.518
415,35.481,18.370333,17.107666,7.571666,9.754999,6.518333
416,35.431,18.323,17.132333,7.555,9.718,6.514
417,35.400666,18.293,17.157666,7.542333,9.707333,6.512666
418,35.407666,18.309,17.155333,7.540333,9.685666,6.504
419,35.389666,18.358333,17.108333,7.554666,9.663333,6.489666
420,35.34,18.365666,17.074333,7.561999,9.641666,6.475
421,35.318666,18.323333,17.086333,7.550333,9.628333,6.468333
422,35.290666,18.276666,17.117333,7.537333,9.614666,6.473333
423,35.218999,18.250333,17.104,7.529333,9.592666,6.48
424,35.118999,18.248333,17.019333,7.522,9.600666,6.489
425,35.014666,18.230666,16.976,7.510666,9.595666,6.497666
426,35.004333,18.175,16.963666,7.504,9.596,6.508
427,35.020333,18.126,16.953666,7.516666,9.579999,6.486666
428,35.097333,18.104,16.917666,7.523666,9.567999,6.471666
429,35.009666,18.093,16.868666,7.544666,9.526666,6.445
430,34.933333,18.055666,16.867,7.537,9.496999,6.457333
431,34.843666,18.072666,16.848,7.552,9.470333,6.467
432,34.829999,18.051,16.873,7.530333,9.485666,6.472
433,34.742666,18.028666,16.861666,7.528333,9.452666,6.462666
434,34.647,18.008333,16.87,7.545666,9.494666,6.465333
435,34.583333,18.024666,16.807333,7.548999,9.498999,6.466333
436,34.546333,18.006,16.862,7.570999,9.505666,6.488
437,34.539333,17.976,16.865666,7.540666,9.458666,6.480333
438,34.5,17.905666,16.896,7.524666,9.421666,6.502
439,34.475,17.915666,16.847666,7.485666,9.438666,6.497
